purchase_order_id,product_id,supplier_id,quantity,lead_time_days,purchase_order_date
3802,33,24,372,35,2023-06-08 09:00:00
3803,86,22,219,9,2023-06-08 10:00:00
3804,88,38,120,13,2023-06-08 11:00:00
3805,130,23,16,34,2023-06-08 12:00:00
3806,161,21,330,9,2023-06-08 13:00:00
3807,14,27,11,30,2023-06-08 14:00:00
3808,99,5,89,32,2023-06-08 15:00:00
3809,197,49,200,14,2023-06-08 16:00:00
3810,48,48,132,33,2023-06-08 17:00:00
3811,169,26,77,5,2023-06-08 18:00:00
3812,195,43,113,15,2023-06-08 19:00:00
3813,118,12,469,2,2023-06-08 20:00:00
3814,78,4,108,22,2023-06-08 21:00:00
3815,196,23,59,31,2023-06-08 22:00:00
3816,26,34,177,36,2023-06-08 23:00:00
3817,79,2,425,14,2023-06-09 00:00:00
3818,55,46,266,34,2023-06-09 01:00:00
3819,5,14,101,16,2023-06-09 02:00:00
3820,196,48,82,14,2023-06-09 03:00:00
3821,129,3,392,12,2023-06-09 04:00:00
3822,145,50,247,2,2023-06-09 05:00:00
3823,43,47,220,18,2023-06-09 06:00:00
3824,33,35,251,20,2023-06-09 07:00:00
3825,189,10,382,25,2023-06-09 08:00:00
3826,77,32,420,12,2023-06-09 09:00:00
3827,63,21,55,12,2023-06-09 10:00:00
3828,140,45,24,9,2023-06-09 11:00:00
3829,84,21,362,12,2023-06-09 12:00:00
3830,151,29,185,10,2023-06-09 13:00:00
3831,66,18,162,13,2023-06-09 14:00:00
3832,38,5,126,6,2023-06-09 15:00:00
3833,121,9,262,5,2023-06-09 16:00:00
3834,72,12,34,7,2023-06-09 17:00:00
3835,4,2,321,11,2023-06-09 18:00:00
3836,128,9,5,33,2023-06-09 19:00:00
3837,195,48,30,13,2023-06-09 20:00:00
3838,143,31,125,12,2023-06-09 21:00:00
3839,14,28,15,21,2023-06-09 22:00:00
3840,69,44,195,38,2023-06-09 23:00:00
3841,148,47,324,11,2023-06-10 00:00:00
3842,20,14,195,32,2023-06-10 01:00:00
3843,38,2,6,28,2023-06-10 02:00:00
3844,50,9,334,7,2023-06-10 03:00:00
3845,93,16,86,12,2023-06-10 04:00:00
3846,183,29,401,21,2023-06-10 05:00:00
3847,109,30,143,32,2023-06-10 06:00:00
3848,184,23,323,33,2023-06-10 07:00:00
3849,76,10,26,6,2023-06-10 08:00:00
3850,159,10,128,36,2023-06-10 09:00:00
3851,54,32,223,26,2023-06-10 10:00:00
3852,66,20,421,21,2023-06-10 11:00:00
3853,57,41,167,20,2023-06-10 12:00:00
3854,80,43,14,14,2023-06-10 13:00:00
3855,195,42,58,29,2023-06-10 14:00:00
3856,10,30,336,13,2023-06-10 15:00:00
3857,181,11,183,27,2023-06-10 16:00:00
3858,136,35,395,3,2023-06-10 17:00:00
3859,124,10,212,15,2023-06-10 18:00:00
3860,177,36,38,21,2023-06-10 19:00:00
3861,130,25,393,7,2023-06-10 20:00:00
3862,46,38,311,2,2023-06-10 21:00:00
3863,59,42,274,12,2023-06-10 22:00:00
3864,105,10,68,1,2023-06-10 23:00:00
3865,122,36,396,29,2023-06-11 00:00:00
3866,186,8,402,12,2023-06-11 01:00:00
3867,164,41,450,1,2023-06-11 02:00:00
3868,20,38,476,24,2023-06-11 03:00:00
3869,76,17,333,25,2023-06-11 04:00:00
3870,159,2,91,21,2023-06-11 05:00:00
3871,147,44,254,6,2023-06-11 06:00:00
3872,184,32,4,26,2023-06-11 07:00:00
3873,141,28,275,16,2023-06-11 08:00:00
3874,84,19,446,3,2023-06-11 09:00:00
3875,180,45,258,1,2023-06-11 10:00:00
3876,197,29,66,34,2023-06-11 11:00:00
3877,156,14,154,35,2023-06-11 12:00:00
3878,96,39,67,17,2023-06-11 13:00:00
3879,49,24,6,36,2023-06-11 14:00:00
3880,92,33,134,26,2023-06-11 15:00:00
3881,140,43,326,3,2023-06-11 16:00:00
3882,14,22,73,4,2023-06-11 17:00:00
3883,169,16,83,30,2023-06-11 18:00:00
3884,98,31,344,13,2023-06-11 19:00:00
3885,146,38,192,13,2023-06-11 20:00:00
3886,93,24,270,5,2023-06-11 21:00:00
3887,39,15,254,11,2023-06-11 22:00:00
3888,53,6,161,34,2023-06-11 23:00:00
3889,111,11,395,33,2023-06-12 00:00:00
3890,144,1,283,38,2023-06-12 01:00:00
3891,103,17,405,27,2023-06-12 02:00:00
3892,68,40,276,21,2023-06-12 03:00:00
3893,16,7,42,22,2023-06-12 04:00:00
3894,17,30,236,1,2023-06-12 05:00:00
3895,30,27,98,38,2023-06-12 06:00:00
3896,12,34,101,30,2023-06-12 07:00:00
3897,21,47,62,1,2023-06-12 08:00:00
3898,75,2,36,13,2023-06-12 09:00:00
3899,179,19,115,38,2023-06-12 10:00:00
3900,159,24,300,16,2023-06-12 11:00:00
3901,1,34,264,13,2023-06-12 12:00:00
3902,29,40,172,23,2023-06-12 13:00:00
3903,137,17,366,31,2023-06-12 14:00:00
3904,107,4,235,4,2023-06-12 15:00:00
3905,148,35,116,11,2023-06-12 16:00:00
3906,89,23,84,15,2023-06-12 17:00:00
3907,89,8,70,28,2023-06-12 18:00:00
3908,111,17,128,20,2023-06-12 19:00:00
3909,32,50,213,29,2023-06-12 20:00:00
3910,85,46,369,32,2023-06-12 21:00:00
3911,191,3,157,27,2023-06-12 22:00:00
3912,20,4,69,32,2023-06-12 23:00:00
3913,46,50,318,20,2023-06-13 00:00:00
3914,17,23,261,10,2023-06-13 01:00:00
3915,143,12,42,38,2023-06-13 02:00:00
3916,40,37,145,19,2023-06-13 03:00:00
3917,52,33,380,7,2023-06-13 04:00:00
3918,56,16,312,5,2023-06-13 05:00:00
3919,33,46,88,3,2023-06-13 06:00:00
3920,13,39,205,11,2023-06-13 07:00:00
3921,83,50,293,18,2023-06-13 08:00:00
3922,172,31,53,36,2023-06-13 09:00:00
3923,144,37,16,36,2023-06-13 10:00:00
3924,78,34,235,26,2023-06-13 11:00:00
3925,69,2,107,11,2023-06-13 12:00:00
3926,7,49,107,32,2023-06-13 13:00:00
3927,127,50,64,8,2023-06-13 14:00:00
3928,27,50,29,35,2023-06-13 15:00:00
3929,114,21,11,12,2023-06-13 16:00:00
3930,177,3,262,14,2023-06-13 17:00:00
3931,173,12,58,17,2023-06-13 18:00:00
3932,44,30,29,34,2023-06-13 19:00:00
3933,42,5,279,5,2023-06-13 20:00:00
3934,85,23,215,11,2023-06-13 21:00:00
3935,46,50,131,25,2023-06-13 22:00:00
3936,15,11,482,39,2023-06-13 23:00:00
3937,176,28,174,32,2023-06-14 00:00:00
3938,68,3,28,28,2023-06-14 01:00:00
3939,15,8,292,16,2023-06-14 02:00:00
3940,93,41,352,17,2023-06-14 03:00:00
3941,75,24,363,14,2023-06-14 04:00:00
3942,150,33,185,16,2023-06-14 05:00:00
3943,149,48,439,24,2023-06-14 06:00:00
3944,87,33,184,24,2023-06-14 07:00:00
3945,192,37,287,6,2023-06-14 08:00:00
3946,194,32,343,12,2023-06-14 09:00:00
3947,166,1,87,24,2023-06-14 10:00:00
3948,56,22,381,9,2023-06-14 11:00:00
3949,16,46,338,2,2023-06-14 12:00:00
3950,109,36,71,4,2023-06-14 13:00:00
3951,178,26,182,16,2023-06-14 14:00:00
3952,78,21,441,11,2023-06-14 15:00:00
3953,182,4,62,20,2023-06-14 16:00:00
3954,185,21,434,20,2023-06-14 17:00:00
3955,110,36,57,26,2023-06-14 18:00:00
3956,139,5,145,24,2023-06-14 19:00:00
3957,107,31,159,30,2023-06-14 20:00:00
3958,152,6,420,3,2023-06-14 21:00:00
3959,128,29,329,1,2023-06-14 22:00:00
3960,3,5,173,26,2023-06-14 23:00:00
3961,35,5,198,4,2023-06-15 00:00:00
3962,61,24,398,31,2023-06-15 01:00:00
3963,195,27,217,17,2023-06-15 02:00:00
3964,134,40,285,8,2023-06-15 03:00:00
3965,58,45,370,20,2023-06-15 04:00:00
3966,145,2,11,20,2023-06-15 05:00:00
3967,23,10,406,31,2023-06-15 06:00:00
3968,39,32,72,9,2023-06-15 07:00:00
3969,71,29,184,25,2023-06-15 08:00:00
3970,181,29,87,22,2023-06-15 09:00:00
3971,95,18,196,18,2023-06-15 10:00:00
3972,142,4,97,12,2023-06-15 11:00:00
3973,108,3,294,20,2023-06-15 12:00:00
3974,125,40,14,31,2023-06-15 13:00:00
3975,58,23,108,18,2023-06-15 14:00:00
3976,31,40,303,1,2023-06-15 15:00:00
3977,161,7,285,1,2023-06-15 16:00:00
3978,154,6,39,22,2023-06-15 17:00:00
3979,87,8,28,8,2023-06-15 18:00:00
3980,149,44,375,27,2023-06-15 19:00:00
3981,111,29,304,35,2023-06-15 20:00:00
3982,131,26,147,1,2023-06-15 21:00:00
3983,60,21,490,29,2023-06-15 22:00:00
3984,51,22,133,26,2023-06-15 23:00:00
3985,5,50,5,7,2023-06-16 00:00:00
3986,192,6,107,35,2023-06-16 01:00:00
3987,156,4,423,17,2023-06-16 02:00:00
3988,140,47,32,28,2023-06-16 03:00:00
3989,39,30,491,4,2023-06-16 04:00:00
3990,145,15,391,27,2023-06-16 05:00:00
3991,43,30,403,4,2023-06-16 06:00:00
3992,104,36,363,36,2023-06-16 07:00:00
3993,168,45,162,1,2023-06-16 08:00:00
3994,143,38,495,10,2023-06-16 09:00:00
3995,88,27,165,28,2023-06-16 10:00:00
3996,135,29,59,31,2023-06-16 11:00:00
3997,42,34,104,6,2023-06-16 12:00:00
3998,160,1,76,13,2023-06-16 13:00:00
3999,188,18,325,13,2023-06-16 14:00:00
4000,109,10,178,5,2023-06-16 15:00:00
4001,101,18,375,25,2023-06-16 16:00:00
4002,135,35,17,17,2023-06-16 17:00:00
4003,150,17,52,29,2023-06-16 18:00:00
4004,196,5,443,32,2023-06-16 19:00:00
4005,44,10,274,39,2023-06-16 20:00:00
4006,192,38,433,27,2023-06-16 21:00:00
4007,94,36,222,26,2023-06-16 22:00:00
4008,166,39,126,26,2023-06-16 23:00:00
4009,175,17,425,11,2023-06-17 00:00:00
4010,148,20,435,17,2023-06-17 01:00:00
4011,188,36,298,4,2023-06-17 02:00:00
4012,119,49,360,27,2023-06-17 03:00:00
4013,99,39,462,31,2023-06-17 04:00:00
4014,200,1,338,17,2023-06-17 05:00:00
4015,100,6,301,32,2023-06-17 06:00:00
4016,36,27,66,1,2023-06-17 07:00:00
4017,44,27,285,16,2023-06-17 08:00:00
4018,60,20,123,1,2023-06-17 09:00:00
4019,6,46,79,26,2023-06-17 10:00:00
4020,170,49,355,1,2023-06-17 11:00:00
4021,138,8,377,19,2023-06-17 12:00:00
4022,13,30,216,11,2023-06-17 13:00:00
4023,173,21,145,32,2023-06-17 14:00:00
4024,89,36,363,34,2023-06-17 15:00:00
4025,136,7,208,27,2023-06-17 16:00:00
4026,94,9,24,30,2023-06-17 17:00:00
4027,68,4,95,14,2023-06-17 18:00:00
4028,103,49,487,22,2023-06-17 19:00:00
4029,24,7,125,8,2023-06-17 20:00:00
4030,97,40,113,1,2023-06-17 21:00:00
4031,193,18,475,30,2023-06-17 22:00:00
4032,9,6,357,5,2023-06-17 23:00:00
4033,49,31,68,7,2023-06-18 00:00:00
4034,104,21,4,31,2023-06-18 01:00:00
4035,156,48,276,12,2023-06-18 02:00:00
4036,10,36,487,8,2023-06-18 03:00:00
4037,169,27,152,4,2023-06-18 04:00:00
4038,152,20,332,28,2023-06-18 05:00:00
4039,197,24,194,30,2023-06-18 06:00:00
4040,36,16,387,1,2023-06-18 07:00:00
4041,186,20,217,23,2023-06-18 08:00:00
4042,35,28,143,16,2023-06-18 09:00:00
4043,171,22,265,35,2023-06-18 10:00:00
4044,103,25,104,27,2023-06-18 11:00:00
4045,61,48,273,38,2023-06-18 12:00:00
4046,148,24,204,20,2023-06-18 13:00:00
4047,162,32,362,11,2023-06-18 14:00:00
4048,88,36,106,29,2023-06-18 15:00:00
4049,94,46,247,19,2023-06-18 16:00:00
4050,136,24,344,3,2023-06-18 17:00:00
4051,25,34,5,7,2023-06-18 18:00:00
4052,21,8,381,25,2023-06-18 19:00:00
4053,160,2,429,6,2023-06-18 20:00:00
4054,64,14,460,34,2023-06-18 21:00:00
4055,147,1,163,3,2023-06-18 22:00:00
4056,90,42,138,33,2023-06-18 23:00:00
4057,166,30,12,14,2023-06-19 00:00:00
4058,110,46,92,24,2023-06-19 01:00:00
4059,15,43,248,39,2023-06-19 02:00:00
4060,40,19,351,39,2023-06-19 03:00:00
4061,3,22,102,19,2023-06-19 04:00:00
4062,106,18,425,19,2023-06-19 05:00:00
4063,175,50,50,14,2023-06-19 06:00:00
4064,69,24,442,13,2023-06-19 07:00:00
4065,76,41,138,10,2023-06-19 08:00:00
4066,7,20,424,7,2023-06-19 09:00:00
4067,28,19,75,2,2023-06-19 10:00:00
4068,12,47,239,18,2023-06-19 11:00:00
4069,123,21,482,27,2023-06-19 12:00:00
4070,155,7,29,14,2023-06-19 13:00:00
4071,137,9,449,21,2023-06-19 14:00:00
4072,14,6,73,32,2023-06-19 15:00:00
4073,125,12,45,8,2023-06-19 16:00:00
4074,78,13,464,26,2023-06-19 17:00:00
4075,78,41,137,36,2023-06-19 18:00:00
4076,46,25,397,10,2023-06-19 19:00:00
4077,189,22,149,31,2023-06-19 20:00:00
4078,85,12,81,17,2023-06-19 21:00:00
4079,60,35,297,9,2023-06-19 22:00:00
4080,87,7,340,14,2023-06-19 23:00:00
4081,55,48,350,22,2023-06-20 00:00:00
4082,194,12,244,2,2023-06-20 01:00:00
4083,159,6,36,21,2023-06-20 02:00:00
4084,173,26,219,11,2023-06-20 03:00:00
4085,49,4,408,10,2023-06-20 04:00:00
4086,160,30,138,25,2023-06-20 05:00:00
4087,2,9,110,4,2023-06-20 06:00:00
4088,14,19,354,35,2023-06-20 07:00:00
4089,155,28,218,4,2023-06-20 08:00:00
4090,22,25,220,39,2023-06-20 09:00:00
4091,166,20,407,11,2023-06-20 10:00:00
4092,174,29,278,38,2023-06-20 11:00:00
4093,23,21,365,10,2023-06-20 12:00:00
4094,127,11,473,22,2023-06-20 13:00:00
4095,18,34,391,15,2023-06-20 14:00:00
4096,17,28,274,35,2023-06-20 15:00:00
4097,194,36,404,38,2023-06-20 16:00:00
4098,153,5,266,15,2023-06-20 17:00:00
4099,26,19,274,2,2023-06-20 18:00:00
4100,177,12,346,17,2023-06-20 19:00:00
4101,185,28,296,38,2023-06-20 20:00:00
4102,73,24,238,13,2023-06-20 21:00:00
4103,98,39,57,37,2023-06-20 22:00:00
4104,162,26,378,4,2023-06-20 23:00:00
4105,162,43,205,8,2023-06-21 00:00:00
4106,78,37,58,28,2023-06-21 01:00:00
4107,199,46,69,7,2023-06-21 02:00:00
4108,98,13,366,36,2023-06-21 03:00:00
4109,115,29,243,31,2023-06-21 04:00:00
4110,78,41,324,39,2023-06-21 05:00:00
4111,76,17,339,35,2023-06-21 06:00:00
4112,24,1,276,23,2023-06-21 07:00:00
4113,180,15,286,25,2023-06-21 08:00:00
4114,123,50,30,31,2023-06-21 09:00:00
4115,78,2,405,18,2023-06-21 10:00:00
4116,27,1,40,38,2023-06-21 11:00:00
4117,146,44,153,12,2023-06-21 12:00:00
4118,50,8,93,10,2023-06-21 13:00:00
4119,194,6,211,4,2023-06-21 14:00:00
4120,13,23,402,22,2023-06-21 15:00:00
4121,173,16,15,38,2023-06-21 16:00:00
4122,64,20,386,11,2023-06-21 17:00:00
4123,46,32,245,3,2023-06-21 18:00:00
4124,167,38,351,10,2023-06-21 19:00:00
4125,5,20,187,4,2023-06-21 20:00:00
4126,88,12,59,27,2023-06-21 21:00:00
4127,193,12,117,27,2023-06-21 22:00:00
4128,186,14,150,16,2023-06-21 23:00:00
4129,93,22,291,27,2023-06-22 00:00:00
4130,112,50,61,8,2023-06-22 01:00:00
4131,45,11,52,28,2023-06-22 02:00:00
4132,120,31,199,29,2023-06-22 03:00:00
4133,105,12,131,17,2023-06-22 04:00:00
4134,151,7,79,20,2023-06-22 05:00:00
4135,8,26,400,6,2023-06-22 06:00:00
4136,81,36,133,24,2023-06-22 07:00:00
4137,61,37,342,35,2023-06-22 08:00:00
4138,185,4,377,11,2023-06-22 09:00:00
4139,54,41,18,26,2023-06-22 10:00:00
4140,56,9,325,39,2023-06-22 11:00:00
4141,141,7,14,13,2023-06-22 12:00:00
4142,38,33,270,17,2023-06-22 13:00:00
4143,49,19,470,19,2023-06-22 14:00:00
4144,181,17,193,28,2023-06-22 15:00:00
4145,138,26,45,14,2023-06-22 16:00:00
4146,178,14,427,6,2023-06-22 17:00:00
4147,90,14,156,8,2023-06-22 18:00:00
4148,80,32,427,4,2023-06-22 19:00:00
4149,175,26,119,8,2023-06-22 20:00:00
4150,140,42,266,33,2023-06-22 21:00:00
4151,198,30,57,6,2023-06-22 22:00:00
4152,109,6,196,25,2023-06-22 23:00:00
4153,113,3,43,9,2023-06-23 00:00:00
4154,138,12,147,33,2023-06-23 01:00:00
4155,45,19,446,12,2023-06-23 02:00:00
4156,114,43,2,28,2023-06-23 03:00:00
4157,132,17,234,4,2023-06-23 04:00:00
4158,56,15,405,1,2023-06-23 05:00:00
4159,171,12,83,6,2023-06-23 06:00:00
4160,125,44,404,33,2023-06-23 07:00:00
4161,120,34,496,28,2023-06-23 08:00:00
4162,139,20,373,20,2023-06-23 09:00:00
4163,32,36,134,29,2023-06-23 10:00:00
4164,36,11,178,36,2023-06-23 11:00:00
4165,186,28,356,25,2023-06-23 12:00:00
4166,150,44,9,8,2023-06-23 13:00:00
4167,136,3,238,33,2023-06-23 14:00:00
4168,114,49,128,9,2023-06-23 15:00:00
4169,190,20,443,30,2023-06-23 16:00:00
4170,166,17,20,10,2023-06-23 17:00:00
4171,187,20,241,19,2023-06-23 18:00:00
4172,124,29,332,35,2023-06-23 19:00:00
4173,46,11,78,34,2023-06-23 20:00:00
4174,82,27,35,7,2023-06-23 21:00:00
4175,64,20,25,15,2023-06-23 22:00:00
4176,60,35,175,14,2023-06-23 23:00:00
4177,74,11,7,10,2023-06-24 00:00:00
4178,161,1,371,26,2023-06-24 01:00:00
4179,134,16,497,7,2023-06-24 02:00:00
4180,54,3,395,24,2023-06-24 03:00:00
4181,70,22,76,21,2023-06-24 04:00:00
4182,129,26,366,22,2023-06-24 05:00:00
4183,153,42,459,29,2023-06-24 06:00:00
4184,166,32,292,37,2023-06-24 07:00:00
4185,140,1,263,5,2023-06-24 08:00:00
4186,74,22,74,1,2023-06-24 09:00:00
4187,131,41,29,8,2023-06-24 10:00:00
4188,78,23,477,20,2023-06-24 11:00:00
4189,109,1,355,2,2023-06-24 12:00:00
4190,19,45,325,6,2023-06-24 13:00:00
4191,47,40,494,4,2023-06-24 14:00:00
4192,173,24,50,39,2023-06-24 15:00:00
4193,188,24,442,28,2023-06-24 16:00:00
4194,165,13,47,32,2023-06-24 17:00:00
4195,161,6,55,10,2023-06-24 18:00:00
4196,49,41,450,30,2023-06-24 19:00:00
4197,104,23,58,15,2023-06-24 20:00:00
4198,8,15,157,9,2023-06-24 21:00:00
4199,199,28,409,35,2023-06-24 22:00:00
4200,118,1,169,16,2023-06-24 23:00:00
4201,191,21,277,28,2023-06-25 00:00:00
4202,200,11,134,21,2023-06-25 01:00:00
4203,147,33,289,24,2023-06-25 02:00:00
4204,12,2,356,32,2023-06-25 03:00:00
4205,113,41,212,7,2023-06-25 04:00:00
4206,37,40,191,30,2023-06-25 05:00:00
4207,29,32,28,27,2023-06-25 06:00:00
4208,7,34,455,3,2023-06-25 07:00:00
4209,151,34,461,20,2023-06-25 08:00:00
4210,49,11,383,36,2023-06-25 09:00:00
4211,30,15,395,39,2023-06-25 10:00:00
4212,75,23,162,15,2023-06-25 11:00:00
4213,31,40,271,28,2023-06-25 12:00:00
4214,133,18,327,4,2023-06-25 13:00:00
4215,35,5,37,18,2023-06-25 14:00:00
4216,184,30,21,23,2023-06-25 15:00:00
4217,26,44,4,21,2023-06-25 16:00:00
4218,96,49,405,26,2023-06-25 17:00:00
4219,96,48,211,21,2023-06-25 18:00:00
4220,34,19,413,24,2023-06-25 19:00:00
4221,53,12,154,29,2023-06-25 20:00:00
4222,28,46,99,1,2023-06-25 21:00:00
4223,4,9,168,18,2023-06-25 22:00:00
4224,72,27,4,27,2023-06-25 23:00:00
4225,7,37,407,15,2023-06-26 00:00:00
4226,161,43,340,34,2023-06-26 01:00:00
4227,43,12,118,10,2023-06-26 02:00:00
4228,198,7,203,24,2023-06-26 03:00:00
4229,95,4,338,31,2023-06-26 04:00:00
4230,77,23,432,24,2023-06-26 05:00:00
4231,38,42,340,12,2023-06-26 06:00:00
4232,102,10,457,18,2023-06-26 07:00:00
4233,82,40,38,22,2023-06-26 08:00:00
4234,80,16,100,1,2023-06-26 09:00:00
4235,45,10,157,32,2023-06-26 10:00:00
4236,192,22,355,24,2023-06-26 11:00:00
4237,133,23,18,39,2023-06-26 12:00:00
4238,2,8,464,26,2023-06-26 13:00:00
4239,153,4,137,20,2023-06-26 14:00:00
4240,103,24,221,25,2023-06-26 15:00:00
4241,22,34,171,30,2023-06-26 16:00:00
4242,170,34,403,28,2023-06-26 17:00:00
4243,95,32,401,37,2023-06-26 18:00:00
4244,6,26,20,14,2023-06-26 19:00:00
4245,172,48,71,5,2023-06-26 20:00:00
4246,75,38,365,9,2023-06-26 21:00:00
4247,197,3,379,35,2023-06-26 22:00:00
4248,138,10,486,7,2023-06-26 23:00:00
4249,178,10,382,3,2023-06-27 00:00:00
4250,171,5,328,5,2023-06-27 01:00:00
4251,88,46,65,39,2023-06-27 02:00:00
4252,88,30,218,25,2023-06-27 03:00:00
4253,145,9,309,25,2023-06-27 04:00:00
4254,162,50,164,26,2023-06-27 05:00:00
4255,17,50,123,39,2023-06-27 06:00:00
4256,124,33,378,21,2023-06-27 07:00:00
4257,40,47,76,18,2023-06-27 08:00:00
4258,117,28,277,18,2023-06-27 09:00:00
4259,146,2,475,2,2023-06-27 10:00:00
4260,148,9,132,31,2023-06-27 11:00:00
4261,23,35,19,29,2023-06-27 12:00:00
4262,82,32,405,14,2023-06-27 13:00:00
4263,13,6,6,8,2023-06-27 14:00:00
4264,28,1,380,39,2023-06-27 15:00:00
4265,93,48,297,30,2023-06-27 16:00:00
4266,162,31,131,21,2023-06-27 17:00:00
4267,92,35,51,37,2023-06-27 18:00:00
4268,135,4,194,34,2023-06-27 19:00:00
4269,52,34,204,33,2023-06-27 20:00:00
4270,43,29,370,6,2023-06-27 21:00:00
4271,180,23,287,28,2023-06-27 22:00:00
4272,159,9,75,13,2023-06-27 23:00:00
4273,109,43,458,18,2023-06-28 00:00:00
4274,113,9,368,33,2023-06-28 01:00:00
4275,109,34,53,21,2023-06-28 02:00:00
4276,22,14,336,27,2023-06-28 03:00:00
4277,129,34,452,29,2023-06-28 04:00:00
4278,27,2,89,19,2023-06-28 05:00:00
4279,167,43,118,35,2023-06-28 06:00:00
4280,124,50,33,5,2023-06-28 07:00:00
4281,166,8,209,7,2023-06-28 08:00:00
4282,184,12,433,32,2023-06-28 09:00:00
4283,58,32,404,5,2023-06-28 10:00:00
4284,72,17,452,24,2023-06-28 11:00:00
4285,155,41,445,12,2023-06-28 12:00:00
4286,161,6,42,29,2023-06-28 13:00:00
4287,66,1,322,2,2023-06-28 14:00:00
4288,192,12,22,11,2023-06-28 15:00:00
4289,50,33,108,26,2023-06-28 16:00:00
4290,1,23,210,7,2023-06-28 17:00:00
4291,84,36,378,4,2023-06-28 18:00:00
4292,17,18,312,33,2023-06-28 19:00:00
4293,173,25,91,39,2023-06-28 20:00:00
4294,192,43,494,39,2023-06-28 21:00:00
4295,60,32,378,33,2023-06-28 22:00:00
4296,157,50,176,7,2023-06-28 23:00:00
4297,19,25,467,32,2023-06-29 00:00:00
4298,57,21,118,7,2023-06-29 01:00:00
4299,7,5,398,5,2023-06-29 02:00:00
4300,74,4,183,29,2023-06-29 03:00:00
4301,96,22,468,26,2023-06-29 04:00:00
4302,109,43,90,19,2023-06-29 05:00:00
4303,110,21,495,31,2023-06-29 06:00:00
4304,162,18,430,16,2023-06-29 07:00:00
4305,33,6,402,6,2023-06-29 08:00:00
4306,67,29,309,22,2023-06-29 09:00:00
4307,64,31,478,4,2023-06-29 10:00:00
4308,33,34,263,8,2023-06-29 11:00:00
4309,164,1,271,30,2023-06-29 12:00:00
4310,109,1,126,39,2023-06-29 13:00:00
4311,198,6,460,25,2023-06-29 14:00:00
4312,64,40,31,30,2023-06-29 15:00:00
4313,150,13,218,11,2023-06-29 16:00:00
4314,123,16,365,15,2023-06-29 17:00:00
4315,119,2,471,2,2023-06-29 18:00:00
4316,135,30,446,9,2023-06-29 19:00:00
4317,99,19,86,27,2023-06-29 20:00:00
4318,122,38,190,14,2023-06-29 21:00:00
4319,76,37,408,28,2023-06-29 22:00:00
4320,169,23,87,4,2023-06-29 23:00:00
4321,65,43,454,19,2023-06-30 00:00:00
4322,119,7,350,30,2023-06-30 01:00:00
4323,97,4,430,37,2023-06-30 02:00:00
4324,148,3,261,19,2023-06-30 03:00:00
4325,56,42,357,15,2023-06-30 04:00:00
4326,197,19,37,28,2023-06-30 05:00:00
4327,106,40,114,21,2023-06-30 06:00:00
4328,113,28,162,21,2023-06-30 07:00:00
4329,34,24,448,35,2023-06-30 08:00:00
4330,170,14,154,7,2023-06-30 09:00:00
4331,28,48,487,2,2023-06-30 10:00:00
4332,5,18,364,14,2023-06-30 11:00:00
4333,115,4,379,33,2023-06-30 12:00:00
4334,188,42,218,22,2023-06-30 13:00:00
4335,137,12,132,3,2023-06-30 14:00:00
4336,114,29,107,21,2023-06-30 15:00:00
4337,94,41,268,27,2023-06-30 16:00:00
4338,158,14,325,22,2023-06-30 17:00:00
4339,105,7,91,7,2023-06-30 18:00:00
4340,158,36,184,39,2023-06-30 19:00:00
4341,33,12,85,16,2023-06-30 20:00:00
4342,194,50,239,30,2023-06-30 21:00:00
4343,189,41,273,18,2023-06-30 22:00:00
4344,59,11,79,7,2023-06-30 23:00:00
4345,163,47,32,32,2023-07-01 00:00:00
4346,66,11,464,20,2023-07-01 01:00:00
4347,180,46,120,4,2023-07-01 02:00:00
4348,121,35,101,14,2023-07-01 03:00:00
4349,2,40,144,31,2023-07-01 04:00:00
4350,12,18,367,39,2023-07-01 05:00:00
4351,15,8,324,3,2023-07-01 06:00:00
4352,106,18,218,21,2023-07-01 07:00:00
4353,164,14,104,33,2023-07-01 08:00:00
4354,185,32,91,3,2023-07-01 09:00:00
4355,151,35,489,31,2023-07-01 10:00:00
4356,129,1,317,29,2023-07-01 11:00:00
4357,88,32,306,23,2023-07-01 12:00:00
4358,164,26,267,14,2023-07-01 13:00:00
4359,110,25,344,20,2023-07-01 14:00:00
4360,166,14,294,9,2023-07-01 15:00:00
4361,170,5,439,10,2023-07-01 16:00:00
4362,182,10,100,2,2023-07-01 17:00:00
4363,104,50,37,29,2023-07-01 18:00:00
4364,100,18,440,9,2023-07-01 19:00:00
4365,65,23,353,34,2023-07-01 20:00:00
4366,172,39,345,38,2023-07-01 21:00:00
4367,192,6,247,9,2023-07-01 22:00:00
4368,40,19,253,13,2023-07-01 23:00:00
4369,37,38,481,11,2023-07-02 00:00:00
4370,181,46,248,2,2023-07-02 01:00:00
4371,36,25,67,7,2023-07-02 02:00:00
4372,19,34,408,22,2023-07-02 03:00:00
4373,188,19,410,29,2023-07-02 04:00:00
4374,62,25,292,9,2023-07-02 05:00:00
4375,191,37,238,14,2023-07-02 06:00:00
4376,132,46,256,6,2023-07-02 07:00:00
4377,90,22,388,6,2023-07-02 08:00:00
4378,131,8,245,37,2023-07-02 09:00:00
4379,113,41,84,4,2023-07-02 10:00:00
4380,168,45,322,25,2023-07-02 11:00:00
4381,25,43,8,28,2023-07-02 12:00:00
4382,48,29,493,10,2023-07-02 13:00:00
