sales_order_id,product_id,quantity_sold,sales_order_date,customer_name,status
1715,115,93,2023-09-02,Customer 94,Pending
1716,133,25,2023-01-13,Customer 56,Pending
1717,41,86,2023-06-30,Customer 428,Cancelled
1718,1,77,2023-05-11,Customer 444,Pending
1719,127,23,2023-12-16,Customer 268,Cancelled
1720,177,15,2023-01-07,Customer 397,Shipped
1721,17,26,2023-03-09,Customer 378,Cancelled
1722,102,57,2023-07-10,Customer 215,Shipped
1723,25,99,2023-03-13,Customer 458,Pending
1724,114,48,2023-10-21,Customer 354,Pending
1725,25,83,2023-05-12,Customer 20,Delivered
1726,175,51,2023-11-06,Customer 121,Shipped
1727,139,27,2023-08-21,Customer 371,Delivered
1728,89,71,2023-04-26,Customer 334,Pending
1729,156,71,2023-01-17,Customer 341,Pending
1730,117,68,2023-03-13,Customer 401,Shipped
1731,182,83,2023-02-07,Customer 266,Delivered
1732,168,86,2023-06-17,Customer 449,Shipped
1733,58,82,2023-04-09,Customer 96,Cancelled
1734,164,78,2023-08-06,Customer 209,Shipped
1735,185,60,2023-02-21,Customer 160,Shipped
1736,195,8,2023-08-22,Customer 33,Shipped
1737,140,69,2023-02-09,Customer 429,Pending
1738,47,38,2023-11-16,Customer 453,Cancelled
1739,128,90,2023-03-29,Customer 219,Cancelled
1740,142,40,2023-05-09,Customer 460,Shipped
1741,181,13,2023-12-21,Customer 113,Shipped
1742,9,68,2023-03-08,Customer 67,Pending
1743,137,5,2023-03-21,Customer 179,Shipped
1744,123,7,2023-02-28,Customer 225,Cancelled
1745,199,33,2023-12-16,Customer 114,Shipped
1746,150,87,2023-11-24,Customer 6,Shipped
1747,109,52,2023-03-19,Customer 241,Delivered
1748,27,30,2023-07-10,Customer 378,Shipped
1749,76,86,2023-03-03,Customer 188,Shipped
1750,27,85,2023-01-20,Customer 451,Delivered
1751,151,30,2023-02-28,Customer 8,Cancelled
1752,181,15,2023-09-23,Customer 193,Pending
1753,189,23,2023-07-14,Customer 192,Cancelled
1754,140,78,2023-09-07,Customer 441,Cancelled
1755,177,97,2023-03-01,Customer 13,Pending
1756,60,24,2023-08-11,Customer 25,Shipped
1757,8,42,2023-04-01,Customer 81,Cancelled
1758,38,33,2023-12-24,Customer 434,Pending
1759,83,26,2023-01-18,Customer 313,Delivered
1760,176,68,2023-12-16,Customer 89,Delivered
1761,91,4,2023-11-10,Customer 13,Shipped
1762,12,65,2023-07-25,Customer 162,Pending
1763,92,39,2023-11-25,Customer 64,Shipped
1764,185,82,2023-11-21,Customer 364,Shipped
1765,69,7,2023-01-23,Customer 248,Delivered
1766,32,51,2023-03-30,Customer 16,Shipped
1767,9,7,2023-04-18,Customer 446,Delivered
1768,198,49,2023-04-10,Customer 337,Shipped
1769,59,15,2023-03-03,Customer 174,Delivered
1770,127,66,2023-08-18,Customer 17,Delivered
1771,56,46,2023-01-25,Customer 322,Pending
1772,9,97,2023-06-25,Customer 286,Shipped
1773,73,85,2023-04-01,Customer 488,Pending
1774,81,21,2023-06-04,Customer 96,Cancelled
1775,190,5,2023-01-09,Customer 400,Pending
1776,15,60,2023-07-27,Customer 179,Shipped
1777,104,64,2023-03-06,Customer 232,Cancelled
1778,19,56,2023-10-08,Customer 202,Pending
1779,49,65,2023-04-29,Customer 267,Delivered
1780,165,70,2023-02-06,Customer 432,Delivered
1781,163,76,2023-01-24,Customer 70,Shipped
1782,114,68,2023-05-25,Customer 267,Delivered
1783,163,1,2023-03-05,Customer 75,Shipped
1784,141,10,2023-12-30,Customer 498,Shipped
1785,164,68,2023-08-21,Customer 215,Pending
1786,101,53,2023-08-30,Customer 370,Shipped
1787,49,25,2023-08-05,Customer 75,Cancelled
1788,159,67,2023-07-18,Customer 489,Cancelled
1789,102,79,2023-08-03,Customer 490,Shipped
1790,167,5,2023-05-15,Customer 56,Cancelled
1791,68,64,2023-01-31,Customer 376,Cancelled
1792,114,41,2023-07-05,Customer 269,Pending
1793,66,49,2023-07-21,Customer 63,Pending
1794,192,53,2023-04-04,Customer 427,Shipped
1795,22,12,2023-12-22,Customer 473,Cancelled
1796,111,52,2023-07-26,Customer 266,Cancelled
1797,162,89,2023-03-11,Customer 112,Delivered
1798,5,72,2023-07-23,Customer 164,Cancelled
1799,37,53,2023-10-11,Customer 272,Shipped
1800,75,48,2023-01-30,Customer 74,Pending
1801,32,25,2023-05-30,Customer 437,Shipped
1802,15,52,2023-08-30,Customer 224,Shipped
1803,157,1,2023-02-14,Customer 111,Delivered
1804,38,52,2023-07-28,Customer 15,Pending
1805,142,16,2023-11-11,Customer 21,Cancelled
1806,177,28,2023-08-03,Customer 449,Cancelled
1807,156,16,2023-04-18,Customer 474,Delivered
1808,57,21,2023-12-07,Customer 95,Cancelled
1809,170,59,2023-12-01,Customer 353,Shipped
1810,44,6,2023-12-16,Customer 432,Shipped
1811,139,31,2023-09-04,Customer 28,Delivered
1812,187,32,2023-05-05,Customer 122,Pending
1813,118,5,2023-12-04,Customer 60,Shipped
1814,82,67,2023-03-15,Customer 471,Cancelled
1815,137,81,2023-10-15,Customer 125,Delivered
1816,82,61,2023-06-08,Customer 68,Cancelled
1817,22,98,2023-11-12,Customer 364,Shipped
1818,129,73,2023-10-18,Customer 297,Delivered
1819,163,92,2023-01-08,Customer 293,Cancelled
1820,199,80,2023-01-17,Customer 110,Shipped
1821,113,64,2023-01-10,Customer 104,Cancelled
1822,40,47,2023-02-03,Customer 340,Shipped
1823,157,36,2023-04-28,Customer 390,Delivered
1824,122,30,2023-08-23,Customer 34,Delivered
1825,72,96,2023-08-03,Customer 367,Shipped
1826,91,57,2023-11-21,Customer 325,Cancelled
1827,55,71,2023-10-25,Customer 200,Delivered
1828,153,38,2023-08-29,Customer 377,Shipped
1829,125,39,2023-02-05,Customer 460,Cancelled
1830,9,63,2023-06-12,Customer 369,Delivered
1831,12,98,2023-06-01,Customer 48,Delivered
1832,194,59,2023-07-17,Customer 295,Pending
1833,111,10,2023-12-04,Customer 240,Pending
1834,156,15,2023-05-05,Customer 134,Delivered
1835,6,92,2023-11-01,Customer 220,Shipped
1836,159,25,2023-01-04,Customer 147,Shipped
1837,65,82,2023-03-03,Customer 252,Cancelled
1838,177,62,2023-08-05,Customer 31,Pending
1839,18,59,2023-09-24,Customer 165,Pending
1840,62,55,2023-06-03,Customer 225,Shipped
1841,122,59,2023-01-27,Customer 187,Delivered
1842,128,25,2023-06-07,Customer 25,Shipped
1843,173,56,2023-08-21,Customer 277,Delivered
1844,55,25,2023-10-20,Customer 52,Pending
1845,154,21,2023-08-19,Customer 435,Delivered
1846,199,5,2023-11-27,Customer 212,Cancelled
1847,99,38,2023-07-01,Customer 86,Shipped
1848,129,63,2023-10-04,Customer 21,Pending
1849,73,97,2023-07-10,Customer 300,Delivered
1850,176,62,2023-09-17,Customer 153,Delivered
1851,88,70,2023-10-05,Customer 331,Shipped
1852,34,25,2023-03-10,Customer 265,Pending
1853,151,94,2023-09-07,Customer 479,Delivered
1854,193,56,2023-05-14,Customer 280,Delivered
1855,45,3,2023-05-30,Customer 44,Delivered
1856,188,63,2023-08-21,Customer 482,Pending
1857,4,37,2023-05-07,Customer 291,Delivered
1858,59,47,2023-10-25,Customer 50,Delivered
1859,98,24,2023-01-25,Customer 196,Delivered
1860,145,49,2023-05-13,Customer 402,Delivered
1861,16,82,2023-01-08,Customer 97,Delivered
1862,11,6,2023-07-30,Customer 316,Delivered
1863,120,47,2023-02-05,Customer 8,Cancelled
1864,1,84,2023-04-25,Customer 414,Pending
1865,179,20,2023-12-10,Customer 108,Cancelled
1866,3,86,2023-12-09,Customer 464,Delivered
1867,58,8,2023-01-06,Customer 2,Shipped
1868,137,42,2023-12-29,Customer 409,Pending
1869,181,49,2023-08-11,Customer 228,Delivered
1870,109,42,2023-06-12,Customer 481,Cancelled
1871,9,71,2023-05-08,Customer 182,Shipped
1872,71,9,2023-08-02,Customer 101,Cancelled
1873,33,55,2023-12-17,Customer 293,Delivered
1874,118,61,2023-07-08,Customer 90,Pending
1875,91,40,2023-07-04,Customer 345,Cancelled
1876,183,92,2023-11-26,Customer 110,Delivered
1877,152,4,2023-01-20,Customer 377,Pending
1878,52,67,2023-12-24,Customer 17,Delivered
1879,174,68,2023-12-20,Customer 24,Cancelled
1880,194,6,2023-08-25,Customer 378,Shipped
1881,10,22,2023-05-27,Customer 455,Delivered
1882,18,97,2023-03-20,Customer 209,Pending
1883,75,56,2023-08-10,Customer 242,Pending
1884,34,77,2023-02-09,Customer 109,Shipped
1885,96,12,2023-11-11,Customer 337,Shipped
1886,120,61,2023-02-05,Customer 413,Pending
1887,91,66,2023-06-06,Customer 220,Shipped
1888,185,1,2023-04-08,Customer 104,Shipped
1889,68,31,2023-01-09,Customer 398,Pending
1890,51,66,2023-08-21,Customer 377,Cancelled
1891,90,55,2023-11-11,Customer 318,Delivered
1892,72,71,2023-04-14,Customer 124,Cancelled
1893,38,35,2023-03-31,Customer 346,Delivered
1894,199,27,2023-07-18,Customer 213,Pending
1895,16,74,2023-03-04,Customer 323,Cancelled
1896,126,80,2023-11-07,Customer 84,Delivered
1897,71,22,2023-06-18,Customer 377,Shipped
1898,156,39,2023-06-17,Customer 477,Delivered
1899,176,19,2023-08-20,Customer 303,Pending
1900,179,65,2023-12-17,Customer 351,Pending
1901,196,11,2023-10-14,Customer 42,Shipped
1902,186,59,2023-05-11,Customer 416,Shipped
1903,29,29,2023-07-21,Customer 430,Delivered
1904,66,79,2023-09-26,Customer 283,Delivered
1905,25,27,2023-09-21,Customer 165,Pending
1906,154,64,2023-02-21,Customer 61,Pending
1907,163,74,2023-01-03,Customer 498,Shipped
1908,79,50,2023-05-08,Customer 283,Delivered
1909,20,94,2023-10-30,Customer 170,Shipped
1910,41,60,2023-02-03,Customer 456,Delivered
1911,37,43,2023-08-13,Customer 363,Shipped
1912,63,43,2023-05-13,Customer 379,Shipped
1913,155,86,2023-03-07,Customer 418,Cancelled
1914,159,21,2023-09-26,Customer 196,Shipped
1915,41,16,2023-11-10,Customer 332,Pending
1916,83,40,2023-01-25,Customer 23,Delivered
1917,188,22,2023-09-23,Customer 148,Cancelled
1918,175,72,2023-08-15,Customer 363,Cancelled
1919,153,95,2023-04-25,Customer 79,Shipped
1920,5,72,2023-07-19,Customer 118,Shipped
1921,28,63,2023-04-29,Customer 496,Cancelled
1922,139,26,2023-01-15,Customer 383,Delivered
1923,34,49,2023-03-04,Customer 338,Cancelled
1924,124,58,2023-01-19,Customer 37,Shipped
1925,115,87,2023-03-07,Customer 426,Shipped
1926,84,65,2023-10-27,Customer 122,Cancelled
1927,67,62,2023-11-17,Customer 176,Cancelled
1928,172,89,2023-03-06,Customer 113,Shipped
1929,22,2,2023-11-27,Customer 106,Cancelled
1930,30,56,2023-09-23,Customer 251,Delivered
1931,94,97,2023-10-02,Customer 271,Shipped
1932,25,22,2023-11-11,Customer 475,Shipped
1933,198,55,2023-10-03,Customer 63,Shipped
1934,107,70,2023-04-08,Customer 338,Delivered
1935,28,71,2023-06-29,Customer 103,Shipped
1936,129,26,2023-12-28,Customer 486,Delivered
1937,83,82,2023-05-22,Customer 38,Cancelled
1938,143,3,2023-01-26,Customer 303,Shipped
1939,24,26,2023-07-21,Customer 30,Shipped
1940,38,3,2023-05-11,Customer 223,Delivered
1941,94,85,2023-12-04,Customer 276,Cancelled
1942,35,93,2023-03-10,Customer 83,Pending
1943,194,5,2023-05-03,Customer 352,Cancelled
1944,134,94,2023-12-05,Customer 34,Shipped
1945,56,53,2023-11-08,Customer 226,Cancelled
1946,64,88,2023-06-20,Customer 217,Pending
1947,129,90,2023-11-18,Customer 65,Shipped
1948,6,19,2023-06-11,Customer 456,Cancelled
1949,149,37,2023-07-24,Customer 24,Shipped
1950,83,37,2023-05-21,Customer 318,Delivered
1951,92,27,2023-04-07,Customer 80,Shipped
1952,21,74,2023-04-14,Customer 378,Delivered
1953,84,57,2023-08-11,Customer 355,Cancelled
1954,121,89,2023-10-23,Customer 94,Pending
1955,86,68,2023-02-15,Customer 196,Delivered
1956,141,81,2023-12-21,Customer 195,Pending
1957,135,67,2023-04-29,Customer 320,Shipped
1958,191,81,2023-02-01,Customer 277,Shipped
1959,13,11,2023-09-09,Customer 421,Pending
1960,118,92,2023-10-25,Customer 309,Cancelled
1961,22,79,2023-10-18,Customer 213,Delivered
1962,17,28,2023-11-09,Customer 372,Shipped
1963,11,3,2023-08-09,Customer 10,Delivered
1964,62,45,2023-10-07,Customer 123,Cancelled
1965,13,80,2023-12-04,Customer 372,Pending
1966,183,90,2023-06-18,Customer 91,Shipped
1967,40,49,2023-05-24,Customer 382,Pending
1968,175,18,2023-09-13,Customer 198,Pending
1969,95,89,2023-09-29,Customer 228,Delivered
1970,117,36,2023-08-20,Customer 14,Delivered
1971,92,70,2023-06-22,Customer 28,Shipped
1972,195,58,2023-06-20,Customer 272,Shipped
1973,171,21,2023-11-27,Customer 62,Pending
1974,51,8,2023-04-06,Customer 226,Shipped
1975,35,44,2023-08-20,Customer 334,Shipped
1976,181,27,2023-05-24,Customer 243,Cancelled
1977,47,13,2023-05-30,Customer 286,Shipped
1978,65,85,2023-03-29,Customer 356,Cancelled
1979,76,16,2023-02-22,Customer 389,Shipped
1980,139,55,2023-10-30,Customer 188,Shipped
1981,41,30,2023-04-09,Customer 354,Shipped
1982,42,43,2023-10-27,Customer 448,Cancelled
1983,117,56,2023-07-28,Customer 492,Pending
1984,176,9,2023-10-23,Customer 182,Shipped
1985,11,62,2023-11-24,Customer 314,Shipped
1986,140,40,2023-03-17,Customer 50,Delivered
1987,85,18,2023-11-24,Customer 472,Delivered
1988,95,64,2023-12-09,Customer 96,Cancelled
1989,81,13,2023-05-23,Customer 149,Shipped
1990,193,3,2023-02-07,Customer 384,Cancelled
1991,177,46,2023-07-09,Customer 170,Cancelled
1992,32,74,2023-04-11,Customer 432,Pending
1993,140,55,2023-05-14,Customer 384,Shipped
1994,33,27,2023-04-14,Customer 216,Shipped
1995,116,59,2023-02-03,Customer 287,Pending
1996,148,96,2023-05-28,Customer 376,Pending
1997,16,31,2023-10-21,Customer 405,Pending
1998,156,98,2023-09-24,Customer 215,Pending
1999,23,64,2023-08-11,Customer 112,Cancelled
2000,95,30,2023-04-30,Customer 325,Shipped
2001,130,71,2023-04-18,Customer 184,Pending
2002,152,4,2023-12-07,Customer 134,Cancelled
2003,79,76,2023-01-29,Customer 363,Shipped
2004,138,79,2023-12-22,Customer 338,Delivered
2005,27,83,2023-06-09,Customer 164,Cancelled
2006,52,10,2023-08-17,Customer 405,Cancelled
2007,66,67,2023-04-02,Customer 262,Cancelled
2008,1,60,2023-01-04,Customer 432,Cancelled
2009,78,71,2023-07-12,Customer 379,Cancelled
2010,41,22,2023-11-17,Customer 231,Shipped
2011,24,39,2023-12-28,Customer 236,Delivered
2012,131,18,2023-03-01,Customer 339,Pending
2013,103,39,2023-05-23,Customer 267,Pending
2014,58,24,2023-01-25,Customer 287,Delivered
2015,195,17,2023-04-27,Customer 404,Cancelled
2016,84,62,2023-12-14,Customer 10,Delivered
2017,148,36,2023-01-03,Customer 320,Pending
2018,108,62,2023-03-25,Customer 335,Cancelled
2019,180,93,2023-05-10,Customer 472,Shipped
2020,83,8,2023-04-14,Customer 213,Pending
2021,141,38,2023-03-05,Customer 66,Pending
2022,121,53,2023-09-16,Customer 108,Pending
2023,76,82,2023-06-14,Customer 103,Delivered
2024,161,91,2023-02-24,Customer 215,Cancelled
2025,192,81,2023-05-13,Customer 392,Cancelled
2026,90,32,2023-08-03,Customer 462,Shipped
2027,121,49,2023-06-19,Customer 271,Pending
2028,79,90,2023-09-21,Customer 281,Delivered
2029,172,11,2023-10-27,Customer 423,Cancelled
2030,157,35,2023-08-09,Customer 176,Cancelled
2031,167,53,2023-04-15,Customer 350,Cancelled
2032,195,43,2023-01-28,Customer 50,Pending
2033,114,42,2023-08-02,Customer 236,Delivered
2034,95,22,2023-08-07,Customer 311,Delivered
2035,18,38,2023-07-25,Customer 376,Cancelled
2036,16,36,2023-05-28,Customer 364,Delivered
2037,60,51,2023-04-23,Customer 460,Pending
2038,157,28,2023-06-23,Customer 390,Shipped
2039,153,90,2023-11-09,Customer 111,Shipped
2040,124,51,2023-07-03,Customer 407,Pending
2041,158,16,2023-09-23,Customer 29,Delivered
2042,93,24,2023-06-26,Customer 352,Delivered
2043,30,17,2023-04-25,Customer 320,Shipped
2044,140,4,2023-05-22,Customer 196,Cancelled
2045,99,29,2023-03-10,Customer 431,Delivered
2046,71,1,2023-11-15,Customer 124,Pending
2047,152,99,2023-07-03,Customer 42,Pending
2048,91,30,2023-05-04,Customer 184,Cancelled
2049,80,49,2023-02-05,Customer 288,Cancelled
2050,149,56,2023-03-26,Customer 474,Delivered
2051,130,55,2023-06-07,Customer 402,Delivered
2052,189,46,2023-11-20,Customer 467,Cancelled
2053,120,17,2023-04-10,Customer 421,Delivered
2054,41,94,2023-12-11,Customer 131,Delivered
2055,98,58,2023-09-30,Customer 437,Cancelled
2056,105,32,2023-07-22,Customer 172,Shipped
2057,115,34,2023-02-23,Customer 81,Cancelled
2058,29,98,2023-06-28,Customer 162,Delivered
2059,185,86,2023-07-25,Customer 305,Delivered
2060,139,83,2023-08-14,Customer 170,Delivered
2061,3,94,2023-03-11,Customer 402,Shipped
2062,96,82,2023-09-29,Customer 50,Shipped
2063,170,7,2023-06-16,Customer 134,Delivered
2064,169,62,2023-04-22,Customer 430,Shipped
2065,71,49,2023-07-10,Customer 292,Cancelled
2066,91,84,2023-02-22,Customer 437,Shipped
2067,153,74,2023-01-16,Customer 349,Pending
2068,67,96,2023-04-18,Customer 434,Delivered
2069,80,17,2023-07-19,Customer 71,Shipped
2070,171,53,2023-06-01,Customer 279,Shipped
2071,133,86,2023-11-02,Customer 9,Shipped
2072,166,85,2023-04-02,Customer 341,Shipped
2073,46,58,2023-05-05,Customer 8,Pending
2074,121,53,2023-02-22,Customer 172,Shipped
2075,49,66,2023-12-11,Customer 13,Shipped
2076,120,50,2023-01-24,Customer 89,Cancelled
2077,106,26,2023-03-04,Customer 355,Pending
2078,97,82,2023-10-28,Customer 277,Shipped
2079,96,20,2023-04-05,Customer 131,Pending
2080,151,57,2023-08-04,Customer 233,Cancelled
2081,140,10,2023-12-27,Customer 122,Pending
2082,52,64,2023-10-23,Customer 272,Cancelled
2083,55,30,2023-09-26,Customer 218,Shipped
2084,153,53,2023-06-09,Customer 434,Shipped
2085,106,32,2023-12-10,Customer 177,Delivered
2086,158,25,2023-03-17,Customer 289,Cancelled
2087,82,57,2023-12-02,Customer 201,Shipped
2088,20,34,2023-09-08,Customer 313,Delivered
2089,81,21,2023-01-04,Customer 90,Shipped
2090,142,18,2023-12-01,Customer 462,Pending
2091,171,34,2023-07-22,Customer 370,Cancelled
2092,67,12,2023-10-06,Customer 42,Cancelled
2093,89,3,2023-08-10,Customer 276,Shipped
2094,65,98,2023-02-17,Customer 379,Delivered
2095,98,65,2023-12-13,Customer 119,Shipped
2096,118,1,2023-04-12,Customer 79,Shipped
2097,4,8,2023-05-02,Customer 229,Pending
2098,88,93,2023-11-27,Customer 271,Pending
2099,52,94,2023-05-21,Customer 269,Shipped
2100,59,68,2023-02-15,Customer 172,Cancelled
2101,28,67,2023-08-15,Customer 59,Pending
2102,80,56,2023-12-01,Customer 457,Pending
2103,2,56,2023-06-30,Customer 181,Pending
2104,193,6,2023-12-22,Customer 418,Shipped
2105,192,15,2023-08-18,Customer 286,Shipped
2106,49,49,2023-03-31,Customer 304,Shipped
2107,81,57,2023-05-24,Customer 144,Delivered
2108,114,30,2023-12-26,Customer 6,Shipped
2109,198,93,2023-05-18,Customer 28,Shipped
2110,36,12,2023-12-27,Customer 70,Delivered
2111,156,75,2023-08-26,Customer 8,Delivered
2112,172,97,2023-08-07,Customer 125,Cancelled
2113,164,12,2023-06-26,Customer 24,Shipped
2114,123,59,2023-04-18,Customer 288,Cancelled
2115,129,96,2023-10-18,Customer 436,Shipped
2116,16,10,2023-07-28,Customer 348,Cancelled
2117,2,21,2023-02-06,Customer 135,Shipped
2118,53,26,2023-09-14,Customer 329,Pending
2119,61,33,2023-02-21,Customer 391,Cancelled
2120,65,9,2023-10-05,Customer 325,Shipped
2121,29,91,2023-05-03,Customer 425,Pending
2122,200,36,2023-01-03,Customer 389,Delivered
2123,37,89,2023-08-24,Customer 320,Pending
2124,70,22,2023-09-06,Customer 86,Shipped
2125,132,80,2023-09-02,Customer 62,Shipped
2126,77,81,2023-07-22,Customer 424,Pending
2127,43,60,2023-07-23,Customer 201,Shipped
2128,118,98,2023-06-05,Customer 190,Delivered
2129,173,12,2023-12-14,Customer 480,Cancelled
2130,89,62,2023-07-15,Customer 22,Pending
2131,177,45,2023-04-25,Customer 91,Cancelled
2132,20,33,2023-02-14,Customer 362,Cancelled
2133,73,67,2023-03-08,Customer 445,Shipped
2134,171,3,2023-01-07,Customer 416,Shipped
2135,144,18,2023-05-21,Customer 403,Delivered
2136,170,93,2023-05-10,Customer 253,Pending
2137,121,6,2023-12-12,Customer 122,Shipped
2138,186,97,2023-06-29,Customer 375,Pending
2139,139,90,2023-06-05,Customer 295,Pending
2140,27,80,2023-10-27,Customer 341,Shipped
2141,87,64,2023-08-25,Customer 261,Delivered
2142,133,24,2023-09-25,Customer 332,Cancelled
2143,120,79,2023-10-20,Customer 213,Delivered
2144,111,81,2023-07-29,Customer 81,Delivered
2145,183,62,2023-10-21,Customer 455,Shipped
2146,75,18,2023-09-22,Customer 270,Cancelled
2147,122,27,2023-06-30,Customer 282,Shipped
2148,163,69,2023-02-18,Customer 221,Cancelled
2149,61,60,2023-02-18,Customer 292,Pending
2150,93,67,2023-07-12,Customer 94,Cancelled
2151,199,41,2023-07-23,Customer 465,Cancelled
2152,75,88,2023-12-11,Customer 211,Pending
2153,48,23,2023-07-05,Customer 203,Pending
2154,102,21,2023-06-23,Customer 492,Shipped
2155,88,76,2023-03-04,Customer 481,Delivered
2156,200,61,2023-05-07,Customer 482,Cancelled
2157,62,97,2023-09-05,Customer 392,Shipped
2158,119,70,2023-07-22,Customer 374,Delivered
2159,95,60,2023-12-24,Customer 369,Shipped
2160,75,98,2023-03-03,Customer 137,Delivered
2161,77,2,2023-12-31,Customer 29,Shipped
2162,199,57,2023-08-16,Customer 454,Pending
2163,197,85,2023-05-24,Customer 140,Pending
2164,192,68,2023-07-29,Customer 16,Pending
2165,59,24,2023-06-18,Customer 383,Delivered
2166,195,36,2023-04-29,Customer 343,Delivered
2167,103,47,2023-02-13,Customer 217,Delivered
2168,12,36,2023-12-13,Customer 273,Cancelled
2169,32,39,2023-10-19,Customer 189,Delivered
2170,35,97,2023-01-05,Customer 5,Cancelled
2171,91,21,2023-09-10,Customer 53,Cancelled
2172,112,12,2023-11-09,Customer 343,Pending
2173,180,60,2023-12-22,Customer 193,Shipped
2174,179,13,2023-03-02,Customer 85,Delivered
2175,70,70,2023-07-20,Customer 55,Delivered
2176,55,43,2023-04-02,Customer 270,Delivered
2177,49,7,2023-10-13,Customer 183,Shipped
2178,87,80,2023-11-01,Customer 420,Cancelled
2179,78,71,2023-11-22,Customer 104,Shipped
2180,119,19,2023-11-03,Customer 498,Delivered
2181,71,3,2023-02-07,Customer 174,Pending
2182,142,52,2023-08-31,Customer 256,Cancelled
2183,33,22,2023-04-03,Customer 312,Cancelled
2184,184,27,2023-04-11,Customer 453,Pending
2185,114,18,2023-11-16,Customer 99,Pending
2186,52,3,2023-09-16,Customer 493,Cancelled
2187,52,72,2023-09-10,Customer 417,Pending
2188,113,23,2023-08-06,Customer 401,Pending
2189,9,56,2023-08-28,Customer 109,Cancelled
2190,54,7,2023-05-24,Customer 118,Cancelled
2191,170,66,2023-05-31,Customer 390,Delivered
2192,118,87,2023-01-12,Customer 190,Shipped
2193,43,27,2023-03-15,Customer 297,Cancelled
2194,45,32,2023-03-11,Customer 175,Shipped
2195,127,40,2023-05-18,Customer 279,Cancelled
2196,161,56,2023-08-21,Customer 44,Delivered
2197,13,21,2023-01-10,Customer 116,Delivered
2198,148,52,2023-09-18,Customer 330,Delivered
2199,64,60,2023-02-04,Customer 147,Shipped
2200,119,86,2023-08-26,Customer 409,Delivered
2201,22,25,2023-12-03,Customer 93,Delivered
2202,188,34,2023-06-10,Customer 333,Pending
2203,160,96,2023-05-28,Customer 223,Delivered
2204,128,80,2023-06-27,Customer 279,Pending
2205,95,85,2023-01-17,Customer 304,Cancelled
2206,170,21,2023-06-10,Customer 185,Shipped
2207,13,81,2023-09-13,Customer 116,Cancelled
2208,184,74,2023-03-28,Customer 384,Cancelled
2209,13,84,2023-09-16,Customer 158,Delivered
2210,11,57,2023-02-24,Customer 91,Shipped
2211,85,36,2023-10-18,Customer 179,Cancelled
2212,32,55,2023-03-21,Customer 467,Delivered
2213,121,1,2023-06-06,Customer 196,Pending
2214,31,1,2023-02-04,Customer 476,Cancelled
2215,6,18,2023-06-02,Customer 430,Delivered
2216,26,42,2023-03-11,Customer 457,Cancelled
2217,160,1,2023-01-28,Customer 346,Cancelled
2218,7,19,2023-08-02,Customer 63,Pending
2219,43,15,2023-02-06,Customer 496,Cancelled
2220,157,44,2023-12-19,Customer 309,Pending
2221,46,33,2023-02-09,Customer 381,Shipped
2222,146,33,2023-05-25,Customer 337,Pending
2223,143,94,2023-01-21,Customer 249,Cancelled
2224,30,3,2023-02-15,Customer 425,Shipped
2225,8,18,2023-10-22,Customer 169,Pending
2226,185,65,2023-11-20,Customer 324,Delivered
2227,112,76,2023-02-16,Customer 118,Pending
2228,95,91,2023-11-08,Customer 432,Delivered
2229,177,62,2023-02-01,Customer 243,Delivered
2230,127,95,2023-06-24,Customer 455,Shipped
2231,128,88,2023-07-23,Customer 360,Shipped
2232,187,74,2023-11-28,Customer 67,Pending
2233,145,83,2023-02-19,Customer 127,Cancelled
2234,117,20,2023-12-13,Customer 148,Cancelled
2235,168,57,2023-07-19,Customer 339,Cancelled
2236,174,35,2023-05-30,Customer 438,Delivered
2237,16,80,2023-05-10,Customer 493,Cancelled
2238,200,40,2023-07-14,Customer 355,Cancelled
2239,46,62,2023-10-18,Customer 221,Shipped
2240,182,77,2023-11-04,Customer 227,Delivered
2241,18,60,2023-06-29,Customer 296,Delivered
2242,79,60,2023-02-03,Customer 336,Shipped
2243,99,5,2023-09-14,Customer 473,Shipped
2244,186,42,2023-11-01,Customer 10,Delivered
2245,87,17,2023-06-08,Customer 54,Shipped
2246,166,86,2023-04-01,Customer 73,Cancelled
2247,69,18,2023-06-28,Customer 399,Cancelled
2248,34,69,2023-03-22,Customer 411,Delivered
2249,69,25,2023-05-31,Customer 244,Shipped
2250,109,63,2023-05-28,Customer 274,Pending
2251,134,39,2023-07-22,Customer 258,Cancelled
2252,184,17,2023-09-11,Customer 168,Pending
2253,122,10,2023-04-26,Customer 152,Shipped
2254,123,53,2023-05-26,Customer 9,Cancelled
2255,92,98,2023-09-21,Customer 225,Pending
2256,123,29,2023-09-19,Customer 323,Cancelled
2257,158,60,2023-04-30,Customer 8,Cancelled
2258,197,18,2023-04-15,Customer 400,Delivered
2259,45,76,2023-07-28,Customer 270,Pending
2260,196,58,2023-01-13,Customer 416,Pending
2261,151,44,2023-09-28,Customer 214,Cancelled
2262,191,78,2023-08-05,Customer 374,Pending
2263,181,11,2023-12-30,Customer 45,Cancelled
2264,71,75,2023-08-05,Customer 58,Pending
2265,161,96,2023-08-12,Customer 36,Delivered
2266,145,98,2023-08-31,Customer 424,Pending
2267,67,69,2023-10-02,Customer 81,Pending
2268,27,54,2023-03-28,Customer 429,Delivered
2269,32,31,2023-07-28,Customer 278,Cancelled
2270,119,99,2023-07-31,Customer 467,Pending
2271,152,74,2023-10-08,Customer 357,Delivered
2272,15,21,2023-08-21,Customer 316,Delivered
